"district","neighborhood","year","soc_fac_cultural","soc_fac_sports","soc_avail_sports","soc_primary","soc_avail_primary","soc_special","soc_cito","soc_vocational","soc_higherprof","soc_uni","soc_interaction","soc_involvement"
"A Centrum","Anjeliersbuurt Noord",2015,29,1,"2.high",0,"2.high",0,"4.higher",110,45,115,"3.pleasant","3.high"
"A Centrum","Anjeliersbuurt Noord",2016,31,2,"2.high",0,"2.high",0,"4.higher",118,40,114,"3.pleasant","3.high"
"A Centrum","Anjeliersbuurt Noord",2017,33,2,"2.high",0,"2.high",0,"4.higher",127,37,114,"3.pleasant","3.high"
"A Centrum","Anjeliersbuurt Noord",2018,30,2,"2.high",0,"2.high",0,"3.mixed",110,13,65,"3.pleasant","3.high"
"A Centrum","Anjeliersbuurt Noord",2019,33,3,"2.high",0,"2.high",0,"3.mixed",123,20,77,"3.pleasant","3.high"
"A Centrum","Anjeliersbuurt Noord",2020,33,3,"1.low",0,"2.high",0,"3.mixed",124,15,65,"3.pleasant","3.high"
"A Centrum","Anjeliersbuurt Zuid",2015,45,0,"2.high",2,"2.high",0,"4.higher",100,70,100,"2.average","2.average"
"A Centrum","Anjeliersbuurt Zuid",2016,46,0,"2.high",2,"2.high",0,"4.higher",102,60,88,"2.average","2.average"
"A Centrum","Anjeliersbuurt Zuid",2017,46,0,"2.high",2,"2.high",0,"4.higher",98,44,61,"2.average","2.average"
"A Centrum","Anjeliersbuurt Zuid",2018,48,1,"2.high",2,"2.high",0,"4.higher",109,47,68,"2.average","2.average"
"A Centrum","Anjeliersbuurt Zuid",2019,49,2,"1.low",2,"2.high",0,"4.higher",116,48,68,"2.average","2.average"
"A Centrum","Anjeliersbuurt Zuid",2020,49,2,"1.low",2,"2.high",0,"4.higher",117,43,55,"2.average","2.average"
"A Centrum","Bloemgrachtbuurt",2015,30,1,"2.high",0,"2.high",0,"4.higher",185,75,150,"3.pleasant","3.high"
"A Centrum","Bloemgrachtbuurt",2016,32,1,"2.high",0,"2.high",0,"4.higher",177,64,135,"3.pleasant","3.high"
"A Centrum","Bloemgrachtbuurt",2017,32,2,"2.high",0,"2.high",0,"4.higher",177,52,117,"3.pleasant","3.high"
"A Centrum","Bloemgrachtbuurt",2018,34,2,"2.high",0,"2.high",0,"4.higher",186,52,119,"3.pleasant","3.high"
"A Centrum","Bloemgrachtbuurt",2019,33,2,"1.low",0,"2.high",0,"4.higher",184,44,100,"3.pleasant","2.average"
"A Centrum","Bloemgrachtbuurt",2020,33,3,"1.low",0,"2.high",0,"4.higher",184,39,86,"2.average","2.average"
"A Centrum","Czaar Peterbuurt",2015,15,2,"1.low",1,"2.high",0,"3.mixed",35,45,60,"2.average","2.average"
"A Centrum","Czaar Peterbuurt",2016,18,3,"2.high",1,"2.high",0,"3.mixed",45,42,63,"2.average","2.average"
"A Centrum","Czaar Peterbuurt",2017,16,2,"1.low",1,"2.high",0,"3.mixed",35,21,26,"2.average","2.average"
"A Centrum","Czaar Peterbuurt",2018,20,3,"2.high",1,"2.high",0,"3.mixed",55,31,49,"2.average","2.average"
"A Centrum","Czaar Peterbuurt",2019,16,3,"1.low",1,"2.high",0,"3.mixed",37,10,0,"2.average","2.average"
"A Centrum","Czaar Peterbuurt",2020,20,4,"1.low",1,"2.high",0,"3.mixed",58,24,28,"2.average","2.average"
"A Centrum","de Plantage",2015,26,2,"2.high",0,"2.high",0,"5.university",30,33,90,"3.pleasant","3.high"
"A Centrum","de Plantage",2016,25,2,"2.high",0,"2.high",0,"4.higher",20,12,54,"2.average","2.average"
"A Centrum","de Plantage",2017,27,3,"2.high",0,"2.high",0,"5.university",31,10,58,"2.average","3.high"
"A Centrum","de Plantage",2018,28,3,"2.high",0,"2.high",0,"5.university",38,8,56,"2.average","3.high"
"A Centrum","de Plantage",2019,30,4,"2.high",0,"2.high",0,"5.university",45,9,55,"2.average","3.high"
"A Centrum","de Plantage",2020,30,4,"1.low",0,"2.high",0,"4.higher",45,4,41,"2.average","2.average"
"A Centrum","Driehoekbuurt",2015,44,3,"1.low",0,"2.high",0,"4.higher",19,108,125,"3.pleasant","3.high"
"A Centrum","Driehoekbuurt",2016,44,3,"1.low",0,"2.high",0,"4.higher",16,93,102,"3.pleasant","2.average"
"A Centrum","Driehoekbuurt",2017,49,4,"2.high",0,"2.high",0,"4.higher",43,106,136,"3.pleasant","3.high"
"A Centrum","Driehoekbuurt",2018,48,4,"1.low",0,"2.high",0,"4.higher",34,90,104,"3.pleasant","3.high"
"A Centrum","Driehoekbuurt",2019,48,4,"1.low",0,"2.high",0,"4.higher",37,87,94,"2.average","2.average"
"A Centrum","Driehoekbuurt",2020,50,5,"1.low",0,"2.high",0,"4.higher",49,93,105,"2.average","3.high"
"A Centrum","Elandsgrachtbuurt",2015,50,7,"1.low",1,"2.high",1,"4.higher",25,105,165,"2.average","2.average"
"A Centrum","Elandsgrachtbuurt",2016,49,7,"1.low",1,"2.high",1,"4.higher",25,90,152,"2.average","2.average"
"A Centrum","Elandsgrachtbuurt",2017,50,6,"1.low",1,"2.high",1,"4.higher",25,85,140,"2.average","2.average"
"A Centrum","Elandsgrachtbuurt",2018,52,8,"1.low",1,"2.high",1,"4.higher",41,84,149,"2.average","2.average"
"A Centrum","Elandsgrachtbuurt",2019,51,9,"1.low",1,"2.high",1,"4.higher",35,70,125,"2.average","2.average"
"A Centrum","Elandsgrachtbuurt",2020,52,9,"1.low",1,"2.high",1,"4.higher",39,72,117,"2.average","2.average"
"A Centrum","Het Funen",2015,6,0,"1.low",0,"1.low",0,"4.higher",75,55,40,"2.average","2.average"
"A Centrum","Het Funen",2016,7,0,"2.high",0,"1.low",0,"4.higher",76,44,26,"2.average","2.average"
"A Centrum","Het Funen",2017,6,0,"1.low",0,"1.low",0,"4.higher",72,29,0,"2.average","2.average"
"A Centrum","Het Funen",2018,9,1,"1.low",0,"1.low",0,"4.higher",87,34,13,"2.average","2.average"
"A Centrum","Het Funen",2019,11,2,"1.low",0,"1.low",0,"4.higher",94,35,13,"2.average","2.average"
"A Centrum","Het Funen",2020,12,2,"1.low",0,"1.low",0,"4.higher",103,38,17,"2.average","2.average"
"A Centrum","Kadijken",2015,43,0,"1.low",0,"1.low",0,"4.higher",105,65,100,"3.pleasant","2.average"
"A Centrum","Kadijken",2016,44,0,"1.low",0,"1.low",0,"4.higher",104,53,82,"3.pleasant","2.average"
"A Centrum","Kadijken",2017,45,1,"1.low",0,"1.low",0,"4.higher",112,47,79,"3.pleasant","3.high"
"A Centrum","Kadijken",2018,45,1,"1.low",0,"1.low",0,"4.higher",109,37,58,"2.average","2.average"
"A Centrum","Kadijken",2019,47,2,"1.low",0,"1.low",0,"4.higher",121,42,67,"2.average","2.average"
"A Centrum","Kadijken",2020,48,2,"1.low",0,"1.low",0,"4.higher",126,42,63,"2.average","2.average"
"A Centrum","Weesperbuurt",2015,30,1,"1.low",1,"2.high",0,"5.university",180,88,301,"2.average","2.average"
"A Centrum","Weesperbuurt",2016,29,1,"1.low",1,"2.high",0,"4.higher",172,68,268,"2.average","2.average"
"A Centrum","Weesperbuurt",2017,30,1,"1.low",1,"2.high",0,"4.higher",178,62,262,"2.average","2.average"
"A Centrum","Weesperbuurt",2018,31,2,"1.low",1,"2.high",0,"4.higher",183,59,256,"2.average","2.average"
"A Centrum","Weesperbuurt",2019,31,2,"1.low",1,"2.high",0,"4.higher",184,54,244,"2.average","2.average"
"A Centrum","Weesperbuurt",2020,31,3,"1.low",1,"2.high",0,"4.higher",183,48,229,"2.average","2.average"
"A Centrum","Westelijke Eilanden",2015,28,1,"2.high",1,"2.high",0,"4.higher",30,55,105,"3.pleasant","2.average"
"A Centrum","Westelijke Eilanden",2016,28,1,"2.high",1,"2.high",0,"4.higher",28,42,86,"3.pleasant","2.average"
"A Centrum","Westelijke Eilanden",2017,32,2,"2.high",1,"2.high",0,"4.higher",47,47,104,"3.pleasant","3.high"
"A Centrum","Westelijke Eilanden",2018,31,2,"2.high",1,"2.high",0,"4.higher",40,33,75,"3.pleasant","2.average"
"A Centrum","Westelijke Eilanden",2019,32,3,"1.low",1,"2.high",0,"4.higher",46,33,73,"2.average","2.average"
"A Centrum","Westelijke Eilanden",2020,34,3,"1.low",1,"2.high",0,"4.higher",57,37,81,"2.average","2.average"
"A Centrum","Westerdokseiland",2015,13,1,"1.low",0,"2.high",0,"3.mixed",30,85,30,"2.average","2.average"
"A Centrum","Westerdokseiland",2016,15,1,"1.low",0,"2.high",0,"3.mixed",37,80,28,"2.average","2.average"
"A Centrum","Westerdokseiland",2017,14,1,"1.low",0,"2.high",0,"3.mixed",31,62,0,"2.average","2.average"
"A Centrum","Westerdokseiland",2018,17,2,"1.low",0,"2.high",0,"3.mixed",44,66,7,"2.average","2.average"
"A Centrum","Westerdokseiland",2019,18,3,"1.low",0,"2.high",0,"3.mixed",51,67,7,"2.average","2.average"
"A Centrum","Westerdokseiland",2020,20,3,"1.low",0,"2.high",0,"3.mixed",59,70,10,"2.average","2.average"
"E West","Balboaplein e.o.",2015,30,3,"1.low",1,"2.high",0,"3.mixed",65,100,105,"1.unpleasant","2.average"
"E West","Balboaplein e.o.",2016,33,3,"1.low",1,"2.high",0,"3.mixed",73,99,116,"1.unpleasant","2.average"
"E West","Balboaplein e.o.",2017,35,2,"1.low",1,"2.high",0,"3.mixed",72,90,102,"1.unpleasant","2.average"
"E West","Balboaplein e.o.",2018,35,2,"1.low",1,"2.high",0,"3.mixed",71,84,88,"1.unpleasant","2.average"
"E West","Balboaplein e.o.",2019,36,2,"1.low",1,"2.high",0,"3.mixed",67,79,72,"1.unpleasant","1.low"
"E West","Balboaplein e.o.",2020,41,2,"1.low",1,"2.high",0,"3.mixed",86,94,100,"1.unpleasant","2.average"
"E West","Bellamybuurt Noord",2015,24,0,"1.low",0,"2.high",0,"3.mixed",54,84,103,"2.average","2.average"
"E West","Bellamybuurt Noord",2016,26,0,"1.low",0,"2.high",0,"3.mixed",54,76,92,"2.average","2.average"
"E West","Bellamybuurt Noord",2017,29,0,"1.low",0,"2.high",0,"4.higher",63,75,96,"3.pleasant","2.average"
"E West","Bellamybuurt Noord",2018,30,0,"1.low",0,"2.high",0,"4.higher",60,68,79,"2.average","2.average"
"E West","Bellamybuurt Noord",2019,30,0,"1.low",0,"2.high",0,"3.mixed",52,59,55,"2.average","2.average"
"E West","Bellamybuurt Noord",2020,32,0,"1.low",0,"2.high",0,"3.mixed",61,65,62,"2.average","2.average"
"E West","Bellamybuurt Zuid",2015,34,3,"1.low",2,"2.high",0,"4.higher",33,134,197,"2.average","2.average"
"E West","Bellamybuurt Zuid",2016,35,3,"1.low",2,"2.high",0,"4.higher",30,123,180,"2.average","2.average"
"E West","Bellamybuurt Zuid",2017,38,3,"1.low",2,"2.high",0,"4.higher",35,119,176,"2.average","2.average"
"E West","Bellamybuurt Zuid",2018,43,3,"1.low",2,"2.high",0,"5.university",54,131,202,"2.average","2.average"
"E West","Bellamybuurt Zuid",2019,44,3,"1.low",2,"2.high",0,"5.university",53,128,191,"2.average","2.average"
"E West","Bellamybuurt Zuid",2020,42,2,"1.low",2,"2.high",0,"4.higher",40,115,156,"2.average","2.average"
"E West","Borgerbuurt",2015,16,1,"1.low",1,"2.high",0,"3.mixed",55,65,90,"2.average","1.low"
"E West","Borgerbuurt",2016,22,1,"1.low",1,"2.high",0,"4.higher",71,67,87,"2.average","2.average"
"E West","Borgerbuurt",2017,21,0,"1.low",1,"2.high",0,"3.mixed",62,50,57,"2.average","2.average"
"E West","Borgerbuurt",2018,22,0,"1.low",1,"2.high",0,"3.mixed",59,43,40,"2.average","2.average"
"E West","Borgerbuurt",2019,25,0,"1.low",1,"2.high",0,"3.mixed",69,50,50,"2.average","2.average"
"E West","Borgerbuurt",2020,28,1,"1.low",1,"2.high",0,"4.higher",78,57,60,"2.average","2.average"
"E West","Bosleeuw",2015,38,2,"1.low",2,"2.high",0,"3.mixed",165,240,320,"1.unpleasant","1.low"
"E West","Bosleeuw",2016,39,2,"1.low",2,"2.high",0,"3.mixed",181,190,233,"1.unpleasant","1.low"
"E West","Bosleeuw",2017,41,2,"1.low",2,"2.high",0,"3.mixed",186,186,229,"1.unpleasant","1.low"
"E West","Bosleeuw",2018,44,2,"1.low",2,"2.high",0,"3.mixed",195,190,235,"1.unpleasant","2.average"
"E West","Bosleeuw",2019,45,2,"1.low",2,"2.high",0,"3.mixed",195,188,227,"1.unpleasant","1.low"
"E West","Bosleeuw",2020,46,2,"1.low",2,"2.high",0,"3.mixed",190,182,208,"1.unpleasant","1.low"
"E West","Buyskade e.o.",2015,31,5,"2.high",0,"2.high",0,"4.higher",35,70,80,"2.average","2.average"
"E West","Buyskade e.o.",2016,34,5,"2.high",0,"2.high",0,"4.higher",54,70,86,"2.average","2.average"
"E West","Buyskade e.o.",2017,35,4,"2.high",0,"2.high",0,"4.higher",50,58,65,"2.average","2.average"
"E West","Buyskade e.o.",2018,35,4,"2.high",0,"2.high",0,"4.higher",46,49,46,"2.average","2.average"
"E West","Buyskade e.o.",2019,36,4,"1.low",0,"2.high",0,"4.higher",45,47,35,"2.average","2.average"
"E West","Buyskade e.o.",2020,38,4,"1.low",0,"2.high",0,"4.higher",46,46,29,"2.average","2.average"
"E West","Columbusplein e.o.",2015,31,0,"1.low",1,"2.high",0,"3.mixed",70,85,85,"1.unpleasant","1.low"
"E West","Columbusplein e.o.",2016,32,0,"1.low",1,"2.high",0,"3.mixed",84,83,89,"1.unpleasant","1.low"
"E West","Columbusplein e.o.",2017,33,0,"1.low",1,"2.high",0,"3.mixed",78,69,63,"1.unpleasant","1.low"
"E West","Columbusplein e.o.",2018,35,0,"1.low",1,"2.high",0,"3.mixed",84,70,65,"1.unpleasant","1.low"
"E West","Columbusplein e.o.",2019,39,0,"1.low",1,"2.high",0,"3.mixed",96,79,80,"1.unpleasant","1.low"
"E West","Columbusplein e.o.",2020,41,0,"1.low",1,"2.high",0,"3.mixed",100,81,78,"1.unpleasant","1.low"
"E West","Cremerbuurt Oost",2015,31,0,"1.low",0,"2.high",0,"4.higher",116,42,67,"2.average","2.average"
"E West","Cremerbuurt Oost",2016,34,0,"1.low",0,"2.high",0,"4.higher",125,42,74,"2.average","2.average"
"E West","Cremerbuurt Oost",2017,39,0,"1.low",0,"2.high",0,"5.university",143,50,95,"3.pleasant","3.high"
"E West","Cremerbuurt Oost",2018,37,0,"1.low",0,"2.high",0,"4.higher",125,29,48,"2.average","2.average"
"E West","Cremerbuurt Oost",2019,42,0,"1.low",0,"2.high",0,"5.university",144,44,77,"2.average","2.average"
"E West","Cremerbuurt Oost",2020,43,0,"1.low",0,"2.high",0,"5.university",142,41,64,"2.average","2.average"
"E West","Cremerbuurt West",2015,67,0,"1.low",1,"2.high",0,"4.higher",45,145,225,"3.pleasant","2.average"
"E West","Cremerbuurt West",2016,69,0,"1.low",1,"2.high",0,"4.higher",32,155,224,"2.average","2.average"
"E West","Cremerbuurt West",2017,72,0,"1.low",1,"2.high",0,"4.higher",42,155,229,"3.pleasant","2.average"
"E West","Cremerbuurt West",2018,74,0,"1.low",1,"2.high",0,"4.higher",44,152,222,"2.average","2.average"
"E West","Cremerbuurt West",2019,76,0,"1.low",1,"2.high",0,"4.higher",48,154,220,"2.average","2.average"
"E West","Cremerbuurt West",2020,78,0,"1.low",1,"2.high",0,"4.higher",51,155,217,"2.average","2.average"
"E West","Da Costabuurt Noord",2015,58,3,"1.low",1,"2.high",0,"4.higher",30,130,200,"2.average","2.average"
"E West","Da Costabuurt Noord",2016,60,2,"1.low",1,"2.high",0,"4.higher",23,118,199,"2.average","2.average"
"E West","Da Costabuurt Noord",2017,60,1,"1.low",1,"2.high",0,"4.higher",16,103,172,"2.average","2.average"
"E West","Da Costabuurt Noord",2018,66,2,"1.low",1,"2.high",0,"4.higher",40,121,210,"2.average","2.average"
"E West","Da Costabuurt Noord",2019,69,2,"1.low",1,"2.high",0,"4.higher",52,129,223,"2.average","2.average"
"E West","Da Costabuurt Noord",2020,69,2,"1.low",1,"2.high",0,"4.higher",41,118,194,"2.average","2.average"
"E West","De Wester Quartier",2015,19,0,"1.low",0,"2.high",0,"3.mixed",45,55,65,"2.average","1.low"
"E West","De Wester Quartier",2016,20,0,"1.low",0,"2.high",0,"3.mixed",40,43,45,"2.average","1.low"
"E West","De Wester Quartier",2017,22,0,"1.low",0,"2.high",0,"3.mixed",44,37,39,"2.average","1.low"
"E West","De Wester Quartier",2018,24,0,"1.low",0,"2.high",0,"3.mixed",46,35,31,"1.unpleasant","1.low"
"E West","De Wester Quartier",2019,27,0,"1.low",0,"2.high",0,"3.mixed",56,41,41,"1.unpleasant","1.low"
