"district","neighborhood","year","pub_setup","pub_houses","pub_green","pub_clean_street","pub_clean_green","pub_clean_play","pub_main_street","pub_main_green","pub_main_play","pub_pollution","pub_area_land","pub_area_water","pub_area_green","pub_area_sports","pub_safe_day","pub_safe_night","pub_inc_criminal","pub_inc_neighbors","pub_inc_others","pub_inc_catering"
"N Noord","Twiske Oost",2015,"2.ok","2.ok","3.beautiful","1.low","2.high","1.low","2.high","2.high","1.low","2.low",18,1,2,0,"1.low","2.high","1.low","2.high","1.low","1.low"
"N Noord","Twiske Oost",2016,"2.ok","2.ok","3.beautiful","2.high","2.high","1.low","2.high","2.high","1.low","2.low",18,1,2,0,"1.low","2.high","1.low","1.low","1.low","1.low"
"N Noord","Twiske Oost",2017,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",18,1,2,0,"1.low","2.high","1.low","1.low","1.low","1.low"
"N Noord","Twiske Oost",2018,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",18,1,2,0,"1.low","2.high","1.low","2.high","1.low","1.low"
"N Noord","Twiske Oost",2019,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",18,1,2,0,"1.low","2.high","1.low","1.low","1.low","1.low"
"N Noord","Twiske Oost",2020,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",18,1,2,0,"1.low","2.high","1.low","1.low","1.low","1.low"
"N Noord","Twiske West",2015,"2.ok","2.ok","2.ok","2.high","1.low","2.high","2.high","2.high","2.high","1.very low",36,6,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Twiske West",2016,"3.beautiful","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",36,6,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Twiske West",2017,"3.beautiful","3.beautiful","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",36,6,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Twiske West",2018,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",36,6,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Twiske West",2019,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",36,6,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Twiske West",2020,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",35,6,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Van der Pekbuurt",2015,"2.ok","1.ugly","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","3.high",49,9,5,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"N Noord","Van der Pekbuurt",2016,"2.ok","2.ok","2.ok","1.low","1.low","2.high","2.high","2.high","2.high","2.low",49,9,5,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"N Noord","Van der Pekbuurt",2017,"2.ok","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","2.low",49,9,5,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"N Noord","Van der Pekbuurt",2018,"2.ok","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","2.low",49,9,5,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"N Noord","Van der Pekbuurt",2019,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",49,9,5,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"N Noord","Van der Pekbuurt",2020,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",49,9,5,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"N Noord","Vogelbuurt Noord",2015,"2.ok","2.ok","2.ok","1.low","1.low","2.high","2.high","2.high","2.high","2.low",29,3,12,0,"2.high","2.high","2.high","2.high","1.low","1.low"
"N Noord","Vogelbuurt Noord",2016,"2.ok","2.ok","3.beautiful","1.low","1.low","2.high","2.high","2.high","2.high","2.low",29,3,12,0,"2.high","2.high","2.high","2.high","1.low","1.low"
"N Noord","Vogelbuurt Noord",2017,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",29,3,12,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Vogelbuurt Noord",2018,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",29,3,12,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Vogelbuurt Noord",2019,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",29,3,12,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Vogelbuurt Noord",2020,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",29,3,12,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Vogelbuurt Zuid",2015,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","3.high",32,2,0,0,"2.high","2.high","2.high","2.high","1.low","1.low"
"N Noord","Vogelbuurt Zuid",2016,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","1.low","2.high","3.high",32,2,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"N Noord","Vogelbuurt Zuid",2017,"2.ok","2.ok","2.ok","1.low","1.low","2.high","2.high","2.high","2.high","2.low",32,2,0,0,"1.low","2.high","1.low","2.high","1.low","1.low"
"N Noord","Vogelbuurt Zuid",2018,"2.ok","2.ok","2.ok","1.low","1.low","2.high","2.high","2.high","2.high","2.low",32,2,0,0,"1.low","2.high","1.low","2.high","1.low","1.low"
"N Noord","Vogelbuurt Zuid",2019,"2.ok","2.ok","2.ok","1.low","1.low","2.high","1.low","2.high","2.high","2.low",32,2,0,0,"1.low","1.low","1.low","2.high","1.low","1.low"
"N Noord","Vogelbuurt Zuid",2020,"2.ok","2.ok","2.ok","1.low","1.low","2.high","2.high","2.high","2.high","2.low",32,2,0,0,"1.low","1.low","1.low","2.high","1.low","1.low"
"N Noord","Walvisbuurt",2015,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","2.low",47,4,10,10,"2.high","2.high","2.high","1.low","1.low","1.low"
"N Noord","Walvisbuurt",2016,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","2.low",47,4,10,10,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Walvisbuurt",2017,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","1.low","1.low","2.low",47,4,10,10,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Walvisbuurt",2018,"2.ok","2.ok","2.ok","2.high","1.low","1.low","2.high","2.high","1.low","2.low",47,4,10,10,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Walvisbuurt",2019,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","2.high","1.low","2.low",47,4,10,10,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Walvisbuurt",2020,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",47,4,10,10,"2.high","2.high","1.low","1.low","1.low","1.low"
"N Noord","Werengouw Midden",2015,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",36,2,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"N Noord","Werengouw Midden",2016,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",36,2,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"N Noord","Werengouw Midden",2017,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","1.low","2.high","2.high","2.low",36,2,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"N Noord","Werengouw Midden",2018,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",36,2,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"N Noord","Werengouw Midden",2019,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",36,2,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"N Noord","Werengouw Midden",2020,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",36,2,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"N Noord","Werengouw Zuid",2015,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",19,3,4,0,"2.high","1.low","2.high","1.low","1.low","1.low"
"N Noord","Werengouw Zuid",2016,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",19,3,4,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"N Noord","Werengouw Zuid",2017,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",19,3,4,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"N Noord","Werengouw Zuid",2018,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",19,3,4,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"N Noord","Werengouw Zuid",2019,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",19,4,4,0,"1.low","1.low","1.low","1.low","1.low","1.low"
"N Noord","Werengouw Zuid",2020,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",19,3,4,0,"1.low","1.low","1.low","1.low","1.low","1.low"
"T Zuidoost","Amsterdamse Poort",2015,"2.ok","2.ok","2.ok","2.high","2.high","1.low","2.high","2.high","2.high","1.very low",42,1,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","Amsterdamse Poort",2016,"2.ok","2.ok","2.ok","2.high","2.high","1.low","2.high","2.high","2.high","1.very low",42,1,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","Amsterdamse Poort",2017,"2.ok","2.ok","2.ok","2.high","2.high","1.low","2.high","2.high","1.low","2.low",42,1,0,0,"1.low","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","Amsterdamse Poort",2018,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",42,1,0,0,"1.low","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","Amsterdamse Poort",2019,"2.ok","2.ok","2.ok","2.high","2.high","1.low","2.high","2.high","1.low","2.low",42,1,0,0,"1.low","1.low","1.low","1.low","1.low","1.low"
"T Zuidoost","Amsterdamse Poort",2020,"2.ok","2.ok","2.ok","2.high","2.high","1.low","2.high","2.high","1.low","2.low",42,1,0,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"T Zuidoost","Bijlmermuseum Noord",2015,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",14,2,7,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","Bijlmermuseum Noord",2016,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",14,2,7,0,"1.low","1.low","1.low","2.high","1.low","1.low"
"T Zuidoost","Bijlmermuseum Noord",2017,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",14,2,7,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","Bijlmermuseum Noord",2018,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",14,2,7,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","Bijlmermuseum Noord",2019,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",14,2,7,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","Bijlmermuseum Noord",2020,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",14,2,6,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","Bijlmermuseum Zuid",2015,"2.ok","2.ok","3.beautiful","1.low","1.low","2.high","2.high","2.high","2.high","2.low",24,1,15,2,"2.high","2.high","2.high","2.high","1.low","1.low"
"T Zuidoost","Bijlmermuseum Zuid",2016,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",24,1,14,2,"1.low","2.high","1.low","2.high","1.low","1.low"
"T Zuidoost","Bijlmermuseum Zuid",2017,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",24,2,14,2,"1.low","1.low","1.low","2.high","1.low","1.low"
"T Zuidoost","Bijlmermuseum Zuid",2018,"2.ok","2.ok","2.ok","1.low","2.high","2.high","1.low","2.high","2.high","3.high",24,1,14,2,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","Bijlmermuseum Zuid",2019,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",24,2,14,2,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","Bijlmermuseum Zuid",2020,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","3.high",24,2,14,2,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","D-buurt",2015,"2.ok","2.ok","2.ok","1.low","1.low","2.high","2.high","2.high","2.high","2.low",27,1,9,0,"2.high","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","D-buurt",2016,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",27,1,9,0,"2.high","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","D-buurt",2017,"2.ok","1.ugly","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",27,1,9,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","D-buurt",2018,"2.ok","1.ugly","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","2.low",27,1,9,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","D-buurt",2019,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",27,1,9,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","D-buurt",2020,"2.ok","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","2.low",27,1,8,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","Dorp Driemond",2015,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",29,6,5,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","Dorp Driemond",2016,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","1.low","2.high","2.high","1.very low",29,6,5,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","Dorp Driemond",2017,"2.ok","2.ok","2.ok","1.low","1.low","2.high","1.low","2.high","2.high","1.very low",29,6,5,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","Dorp Driemond",2018,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","1.low","2.high","2.high","1.very low",29,6,5,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","Dorp Driemond",2019,"2.ok","2.ok","2.ok","1.low","2.high","2.high","1.low","2.high","2.high","1.very low",29,6,5,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","Dorp Driemond",2020,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","1.low","2.high","2.high","1.very low",29,7,4,0,"1.low","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","F-buurt",2015,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",22,1,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","F-buurt",2016,"3.beautiful","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",22,1,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","F-buurt",2017,"2.ok","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","2.low",22,1,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"T Zuidoost","F-buurt",2018,"2.ok","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","2.low",22,1,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","F-buurt",2019,"3.beautiful","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","2.low",22,1,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","F-buurt",2020,"2.ok","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","3.high",22,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","G-buurt Noord",2015,"2.ok","2.ok","2.ok","1.low","2.high","1.low","2.high","2.high","2.high","3.high",7,1,1,0,"1.low","1.low","1.low","2.high","1.low","1.low"
"T Zuidoost","G-buurt Noord",2016,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",7,1,1,0,"1.low","1.low","1.low","2.high","1.low","1.low"
"T Zuidoost","G-buurt Noord",2017,"2.ok","2.ok","2.ok","1.low","2.high","1.low","2.high","2.high","2.high","3.high",7,1,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","G-buurt Noord",2018,"2.ok","2.ok","2.ok","1.low","2.high","1.low","2.high","2.high","2.high","3.high",7,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","G-buurt Noord",2019,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","3.high",7,2,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","G-buurt Noord",2020,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","3.high",7,2,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"T Zuidoost","G-buurt Oost",2015,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",87,10,50,2,"2.high","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","G-buurt Oost",2016,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",86,11,49,2,"2.high","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","G-buurt Oost",2017,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",85,13,48,2,"2.high","2.high","1.low","1.low","1.low","1.low"
"T Zuidoost","G-buurt Oost",2018,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",86,12,49,2,"1.low","1.low","1.low","1.low","1.low","1.low"
"T Zuidoost","G-buurt Oost",2019,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",86,12,49,2,"1.low","1.low","1.low","1.low","1.low","1.low"
"T Zuidoost","G-buurt Oost",2020,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",86,12,48,2,"1.low","1.low","1.low","1.low","1.low","1.low"
"T Zuidoost","G-buurt West",2015,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",40,3,5,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"T Zuidoost","G-buurt West",2016,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",40,3,5,0,"1.low","1.low","2.high","2.high","1.low","1.low"
